size=50, dropout=0.0, ,topk:20, lr=1e-05, batch-size=6, epochs=100, attributed=True, supervised=False
21	-0.10658409 -0.039396837 -0.550566 -0.2847665 0.25519845 0.5501111 0.3848889 -0.10087815 0.22627869 0.14483726 -0.08902203 0.47976723 -0.48856962 -0.11159125 -0.04697848 0.06696794 0.07323595 0.50847644 -0.19297147 -0.054492455 0.5123963 -0.6584506 0.14327121 0.4131588 -0.29208776 -0.06993746 -0.18072328 -0.47144225 -0.036436427 0.48120305 0.08318525 -0.45554245 0.08394686 -0.03842787 0.105613254 0.115007885 0.0068771522 -0.14816056 -0.548545 0.564562 -0.105328634 -0.22939731 -0.26242107 -0.12650543 0.32601726 -0.38323566 0.16177142 -0.03692194 -0.41093138 -0.15288056 0.9175963 0.0889842 -0.51942235 0.41800344 -0.1297077 -0.087557346 -0.6959072 0.1572433 0.107322305 -0.36962235 0.28619862 -0.15901366 -0.42368236 -0.060031746 -0.34460738 -0.24972704 0.3196499 0.1075888 -0.13457747 0.15145266 -0.6291379 0.17912751 0.0825654 -0.10400584 0.17475453 -0.17508623 0.1575712 0.3228687 -0.2732933 -0.2237704 0.23587562 -0.22521278 0.16675517 0.7189211 -0.019759322 -0.15826482 0.21620625 -0.69535035 0.33991206 0.11531943 0.53848684 -0.81244934 -0.8357025 0.84733087 0.22872883 -0.34374642 0.2313374 -0.42651153 -0.008648876 0.2233364
22	-0.48381406 -0.2947572 -0.22238205 -0.5342394 -0.11913803 0.55644816 -0.09285864 -0.16498978 0.15311801 0.07636389 -0.16576284 0.23640296 0.048747435 0.42492235 -0.06366291 -0.057285167 0.080181874 0.17161372 -0.334559 -0.3421363 0.26713195 -0.24002497 -0.09927703 -0.103360176 -0.36079007 0.40277696 -0.034247793 -0.16612199 0.11024302 0.30475184 0.065209955 -0.2991858 -0.4802156 -0.067364834 -0.05979573 0.04871211 -0.32588294 0.28409925 -0.5398185 0.4920402 -0.29775134 -0.26732016 -0.0764229 -0.2112528 0.17139226 -0.08599796 0.2617117 -0.064276256 0.21543819 -0.13036855 0.3263976 -0.09230537 -0.6226408 0.39561448 0.062029038 0.47761062 -0.13607556 -0.020875957 0.4651066 -0.013559701 0.30386052 0.14517865 -0.2902711 -0.35697883 -0.27609432 -0.24850512 -0.2264458 0.013165788 0.50574386 0.21285495 -0.53200936 0.16589795 0.15070795 -0.5233816 -0.026208013 -0.06433969 0.34641057 0.5528028 -0.28637 -0.103836104 -0.13436048 -0.010157079 0.11435689 0.2748093 0.013353962 0.31225088 -0.09833128 -0.2055408 0.18087956 -0.077755444 0.07208979 -0.23707189 -0.5061776 0.09951202 0.0388835 -0.23480038 0.19099945 0.11245862 0.46297744 -0.13652158
23	-0.33397278 0.030357953 -0.39974523 -0.19471696 0.102085456 0.48423958 0.31314236 0.051582646 0.14648893 0.3173558 0.033306487 0.5158265 -0.47029483 0.12365504 0.05448383 -0.10338876 -0.031431094 0.47814432 -0.17341217 -0.006941207 0.39967746 -0.59588754 0.15772867 0.1217348 -0.43323603 0.042554855 -0.47673708 -0.27956563 -0.1345578 0.47352308 0.18327104 -0.2431212 0.143199 -0.042670675 -0.22720192 0.34766135 -0.021009121 0.089493476 -0.51577157 0.46856505 0.07865664 -0.2143964 -0.06249657 -0.023079334 0.3881242 0.0091045 0.28497487 -0.04778699 -0.26144275 -0.18206762 0.82167405 -0.11428427 -0.49528116 0.5052111 -0.3651357 -0.18103294 -0.5583067 0.15332472 -0.15859565 -0.06359359 0.28030905 -0.080476284 -0.25119558 -0.074361056 -0.24051048 -0.390876 0.3940646 -0.119412795 -0.09252018 0.21867608 -0.64363766 0.3098276 -0.12778111 -0.030326858 -0.19860756 -0.25113085 0.072546236 0.3225044 -0.081903756 -0.31936365 0.031015271 -0.17984399 0.23264338 0.40134078 -0.44056213 -0.057816457 0.16430502 -0.36205924 0.47705114 -0.27853158 0.07840991 -0.5185774 -0.7257148 0.74953043 -0.07650538 -0.17281432 0.3405793 -0.022626445 -0.10121743 0.52131575
24	-0.08656484 0.045410205 -0.25626191 -0.23534864 -0.0020579803 0.45334834 0.10371225 -0.10404799 0.19030681 0.049205698 -0.08467106 0.16612124 -0.2885142 -0.009929897 -0.06266922 -0.06179887 0.06863327 0.28925386 -0.039476365 -0.12074841 0.2898392 -0.2683956 -0.014134298 0.34312618 -0.16772027 -0.015925054 -0.013244679 -0.26982942 -0.020109236 0.31614193 0.16073588 -0.12217688 -0.037941813 0.012244843 -0.009085633 0.11083492 0.05987773 -0.08784104 -0.30952194 0.35307154 -0.01564692 -0.14970642 0.050734945 -0.12170258 0.17249893 -0.25097772 0.014376678 -0.13451923 -0.35985607 -0.05951435 0.5415299 0.041173622 -0.27040693 0.13000132 -0.07407884 -0.011003375 -0.3393981 0.04297958 0.13580078 -0.24979818 0.057293117 -0.07183423 -0.14786005 -0.018154403 -0.1144094 -0.14426488 0.1497615 0.11057817 -0.15657036 0.072597384 -0.42268094 -0.03806427 -0.009438432 -0.105484165 0.124906406 -0.079582475 0.13918315 0.06576807 -0.12632048 -0.032622963 0.14975612 -0.09909139 0.09991187 0.45833674 0.055512078 -0.049827524 0.26734444 -0.38433397 0.2120367 -0.007999929 0.2323971 -0.419927 -0.44187307 0.5377249 0.18828613 -0.29245305 0.28828678 -0.3828593 -0.093644805 0.12692596
25	-0.6074665 -0.42198834 -0.5112944 -0.89517856 -0.22146146 0.90661424 0.07861243 -0.3438896 0.08541142 0.18909058 -0.14025573 0.39152458 -0.060410947 0.4955483 -0.10479803 -0.13450165 -0.039940156 0.51198804 -0.567187 -0.4480624 0.63812274 -0.42583954 -0.069922715 0.16537985 -0.31676888 0.4617616 -0.19972414 -0.4157623 0.17561398 0.5849099 0.11199287 -0.40444076 -0.6184785 -0.23493446 -0.07641667 0.020337187 -0.1908934 0.27541804 -0.85256773 0.7292994 -0.5996836 -0.43996805 -0.32869792 -0.30653572 0.4374403 -0.31276593 0.13155364 -0.000618631 -0.02334514 -0.26091105 0.7903275 -0.059743352 -0.9217856 0.8376373 0.063793294 0.5666943 -0.32175234 0.07487263 0.57037544 -0.16791755 0.63745856 0.14306037 -0.5081931 -0.4098061 -0.47789767 -0.18836454 -0.30370522 0.23225516 0.61008936 0.2842617 -0.8963404 0.15501143 0.15658054 -0.6815344 -0.011203202 -0.04547048 0.47148603 0.6448835 -0.3185102 -0.3149304 0.08021726 -0.020545503 0.24084368 0.59993654 0.32275283 0.2689976 -0.032356583 -0.5011164 0.25833642 0.0936322 0.42832485 -0.5241893 -0.91193956 0.3192766 0.03653612 -0.56353307 0.2460644 -0.23576698 0.4299017 -0.11219524
26	-0.01780101 0.16594443 -0.419121 -0.19975746 0.14722541 0.26306885 0.36988035 -0.18187363 0.027532984 0.14165646 0.04055239 0.4238663 -0.61049294 -0.1958007 0.20930329 0.2689005 -0.013933129 0.4894217 0.18534917 0.120401986 0.5951422 -0.5459831 0.3172064 0.5812209 -0.2681776 -0.01884066 -0.3378506 -0.37483183 -0.13975269 0.27821445 0.15172917 -0.31777528 0.25844157 0.100156136 -0.15988348 0.15821439 0.11897366 -0.35204163 -0.38194802 0.22296709 0.049968343 -0.3848054 -0.065343976 0.18777259 0.3604355 -0.20246641 -0.048766926 0.041855477 -0.60763866 0.048962664 1.0101856 0.2668069 -0.2424873 0.41583437 -0.29393333 -0.47090656 -0.7292524 0.2743391 -0.14375488 -0.40138367 0.16037016 -0.1401927 -0.098919585 0.14512308 -0.4767127 -0.17959246 0.22737786 0.09294308 -0.42908376 -0.018177478 -0.4841308 0.2625758 0.08049966 0.11656948 0.23343088 -0.33878157 -0.13467507 0.040796015 -0.23531924 -0.11091387 0.33675086 -0.32911167 0.18095617 0.48155668 -0.24884753 -0.17929325 0.24417038 -0.48595753 0.39897266 0.19416626 0.2805223 -0.71568704 -0.7453905 0.95388675 0.07342754 -0.23416586 0.18657652 -0.37568995 -0.3362339 0.18150015
27	-0.12252426 -0.13956372 -0.30613834 -0.34074825 -0.046466056 0.4493763 0.03478209 -0.124667495 0.30903965 -0.07702357 -0.07134035 0.15784183 -0.04940988 0.13178076 -0.21249004 0.038644 0.044918854 0.34284845 -0.33921286 -0.22061954 0.4387028 -0.1374582 0.010594503 0.12806621 -0.14565295 0.07836915 0.04166062 -0.2158508 0.061170015 0.43374732 0.006548102 -0.31055984 -0.16883658 -0.14605963 0.17961112 0.14678594 -0.1547004 0.011852724 -0.4623492 0.45032847 -0.28676298 -0.13731898 -0.013442416 -0.16148284 0.086469084 -0.26972902 0.034271184 -0.027243942 -0.12174815 -0.10957363 0.52433246 0.019785708 -0.40004343 0.24148406 0.09867048 0.056077745 -0.35556766 0.04087056 0.30968127 -0.19966678 0.1656158 -0.04676321 -0.22756088 -0.021160105 -0.1600966 -0.08157497 -0.052997235 0.040770162 0.07719226 0.012480879 -0.42675194 0.034730323 0.13112123 -0.35495302 0.06867606 -0.098666355 0.25383252 0.30028418 -0.32848522 -0.19532631 0.115982905 -0.11040922 0.03669233 0.52112347 0.014032409 0.014581676 0.082626306 -0.3878519 0.21454614 0.034459088 0.24948353 -0.42681468 -0.5366498 0.35163727 0.17499824 -0.3233717 0.3777809 -0.13407636 0.22034663 -0.041235723
28	-0.2802924 -0.17675824 -0.40916538 -0.3983456 0.101064265 0.46037352 0.18075489 -0.029195301 0.2780458 0.11418994 -0.07634905 0.4064103 -0.11724922 -0.034652233 -0.03448916 0.06832135 0.24197634 0.36440042 -0.23940301 -0.03868334 0.33245388 -0.47514415 0.14665098 0.17707004 -0.1938206 0.1494708 -0.31252322 -0.35521752 -0.002170967 0.21159592 0.14042142 -0.2632322 0.011365989 0.09330558 0.24857593 0.016545903 -0.16643634 -0.103735834 -0.400919 0.43527797 -0.1270219 -0.34024012 -0.40481153 0.0036857761 0.23641849 -0.371483 0.33392984 -0.16065322 -0.2353992 0.09345248 0.5413163 0.1438035 -0.3540559 0.3425294 -0.26654217 0.07128615 -0.3004143 -0.101208925 0.044853523 -0.22295447 0.35377774 0.13052152 -0.3990888 -0.1653444 -0.28646982 -0.24996781 0.3050845 -0.10416266 -0.0011607159 0.029433908 -0.3736804 0.2580772 0.18852858 -0.22238536 -0.08475561 0.15180396 0.22609118 0.432435 -0.4577475 0.02956083 0.15569378 -0.0834816 0.08940773 0.42339325 -0.07979994 -0.042254828 0.015507757 -0.2747053 0.006192542 -0.07290186 0.49222773 -0.50303704 -0.4748565 0.4258655 0.0055455337 -0.39122123 0.061389554 -0.095471375 0.022738915 0.11230717
29	-0.3958461 -0.37377146 -0.3630668 -0.4142311 -0.10765802 0.45040494 -0.29038048 0.18396011 0.2972886 0.112265 -0.15681557 0.62553525 -0.07124903 0.52330667 -0.14086705 -0.18544415 0.052260812 -0.24828345 -0.7033065 -0.62494385 -0.09943974 -0.04079399 -0.046656456 -0.40238997 -0.27968407 0.20028494 -0.287127 0.19775304 0.11177915 0.6854981 -0.20133437 -0.45092344 -0.5834553 0.0034685805 -0.6686607 0.32088605 -0.44504052 0.5486313 -0.3102147 0.5969282 -0.05699746 -0.037946418 -0.15975419 -0.47958305 0.026243381 0.21932968 0.49666485 0.24888946 0.6239406 -0.17093748 -0.071976215 -0.6757684 -0.6583545 0.38389495 0.09410801 -0.03847802 -0.07705085 0.1582191 0.3503121 0.39183113 0.57046914 0.04807999 -0.5694046 -0.4951515 -0.2259869 -0.13565758 -0.20049794 -0.12302446 0.4713867 0.46649024 -0.07974482 0.30557993 -0.021524642 -0.59956485 -0.5533054 -0.24566266 0.45836568 0.5393343 -0.18100852 -0.503065 -0.45273194 0.109356724 0.012448955 0.08491594 0.002697721 0.33531177 -0.3171661 -0.06474134 0.36507344 -0.30544832 0.059316263 -0.16986734 -0.06722207 0.13792977 -0.09348287 0.33231145 0.13352972 0.27666917 0.5380353 0.27167642
30	-0.19249766 0.039618436 -0.6574655 -0.39055198 0.121824674 0.7251001 0.14631689 -0.28041095 0.5350358 0.06400094 -0.09992042 0.41379258 -0.41030252 0.008102428 -0.27942777 0.21946429 0.35433802 0.5459917 -0.08066387 -0.38474655 0.6331932 -0.68194723 0.20991899 0.29487452 -0.48005635 -0.072833695 -0.11974414 -0.39516553 -0.3078179 0.5691029 0.04892379 -0.59271723 0.015973026 0.011511724 0.052628458 0.49161193 -0.21206883 -0.14804463 -0.7617056 0.688838 -0.24251358 -0.4359957 0.035489522 -0.25085244 0.2852692 -0.09207081 0.13859372 -0.045112945 -0.35564762 0.02560985 1.1718477 -0.04461826 -0.51307565 0.40815645 -0.07016257 -0.21294245 -0.732417 0.28056592 0.34910366 -0.360492 0.41858208 -0.332437 -0.36403784 -0.34516633 -0.4305441 -0.29107326 0.218282 -0.18710093 -0.013112279 0.050426625 -0.8262076 0.36672273 0.1278265 -0.4687512 0.31469178 -0.45191446 0.2315811 0.39252135 -0.5553891 0.006915625 0.115200296 -0.1886782 0.19074918 0.70705336 -0.20878187 0.013411252 0.06826758 -0.53260124 0.60718125 0.078959025 0.52162164 -1.1061543 -1.1272478 0.98902696 0.22355133 -0.39583063 0.48141292 -0.26239097 0.069729716 0.1302608
31	-0.42902875 -0.1329661 -0.38484564 -0.36185062 0.07853796 0.4697689 0.05796116 0.0010880658 0.21550924 0.1926525 0.11933114 0.4957555 -0.23662885 0.0921937 -0.14200532 -0.03112917 0.045107313 0.5293801 -0.30168146 -0.06528235 0.41856673 -0.44008732 0.15634064 0.12187755 -0.31551757 0.09792332 -0.29517567 -0.28950626 0.10485262 0.39836895 0.119924225 -0.4159831 -0.1621953 -0.067064054 -0.07315733 0.18047012 -0.26540667 0.012564115 -0.48540974 0.4377907 -0.19408135 -0.36541837 -0.13069952 -0.09815957 0.38201565 -0.20338944 0.2979808 -0.1566458 -0.14325184 -0.06757638 0.7345979 -0.040858418 -0.651485 0.54960936 -0.24967983 0.14115594 -0.46693102 0.03556756 0.19128266 -0.14591996 0.39819613 0.098310955 -0.26412976 -0.19354329 -0.14921497 -0.36758915 0.18800388 -0.044408865 0.15053858 0.07414844 -0.6302661 0.20082916 0.15688899 -0.28020185 -0.09982107 -0.13055347 0.16797704 0.50523627 -0.22648141 -0.21998182 0.049410626 -0.09505817 0.076353446 0.3944686 -0.22057316 0.04597674 0.08454772 -0.30309168 0.30132586 -0.11163507 0.08285588 -0.5343117 -0.7259662 0.5236163 -0.05119347 -0.23094706 0.31952465 -0.031488776 0.075653896 0.20939025
32	-0.39771745 -0.20183733 -0.30036187 -0.45602265 -0.14125878 0.71893454 -0.16155729 -0.19874972 0.16227007 0.07725554 -0.14734305 0.22947297 -0.13451637 0.36976388 -0.23331308 -0.10224216 0.13807414 0.24558632 -0.25090966 -0.40340292 0.28378287 -0.21634704 -0.047193117 -0.10472531 -0.4585197 0.3293255 -0.0792492 -0.1816616 0.10152592 0.3260881 0.026903491 -0.29931694 -0.28391847 0.011438458 -0.047575906 0.15710466 -0.25095654 0.08567387 -0.5297022 0.52659875 -0.24839173 -0.31954035 -0.039689496 -0.25258562 0.20969604 -0.10375815 0.30487472 -0.06332509 0.12780175 -0.08298618 0.45017493 -0.1703757 -0.5820556 0.41282782 -0.00931485 0.2998119 -0.16193783 0.088578716 0.41782784 0.03948555 0.30328426 -0.010272594 -0.34068707 -0.32901382 -0.26871455 -0.2879695 -0.08704115 -0.056927413 0.43804872 0.18235171 -0.5996426 0.11666637 0.15112221 -0.48625076 -0.0030480884 -0.17864534 0.42845505 0.47028667 -0.41291508 -0.12767383 0.007627355 -0.027552912 0.09466869 0.42129812 -0.07154703 0.247278 -0.044395342 -0.3336906 0.2721953 -0.13782945 0.23930103 -0.34332985 -0.49431008 0.27160034 0.055049613 -0.18731675 0.22415784 -0.0055192066 0.39302218 0.02903877
33	-0.53055006 -0.36678222 -0.26373562 -0.55463964 -0.24719577 0.9236581 -0.18233691 -0.36361587 0.18825448 0.07561096 -0.20633489 0.17409077 0.027296772 0.63521725 -0.26437178 -0.13213585 0.1842101 0.29183623 -0.43730646 -0.47094253 0.40727854 -0.25384218 -0.107820615 -0.27580565 -0.4485254 0.5024087 -0.0522801 -0.15278271 0.10949053 0.42578456 0.07790487 -0.2756578 -0.4354297 -0.09037687 0.05061306 0.087527715 -0.3748733 0.13204059 -0.8267051 0.7733266 -0.364188 -0.37205258 -0.0925733 -0.2386493 0.22263391 -0.16280462 0.32851657 -0.07113213 0.30662268 -0.15810421 0.54124343 -0.11787594 -0.81582564 0.4275034 0.04327024 0.5304148 -0.10764047 0.06649621 0.67883104 -0.077735536 0.436418 0.07970307 -0.5079515 -0.43752056 -0.2677417 -0.3503863 -0.15887909 -0.09993108 0.59288484 0.25363937 -0.70798075 0.13127023 0.1433049 -0.79610306 -0.0759849 -0.114888065 0.63194424 0.70669925 -0.54438657 -0.14944722 -0.13193552 -0.051593166 0.11484185 0.3355217 0.08414327 0.30605277 -0.09553596 -0.31966496 0.28340226 -0.12381485 0.21438418 -0.3486495 -0.6613205 0.09670976 0.034707982 -0.29449952 0.32870543 0.066325694 0.6781823 -0.15567353
34	-0.04632412 0.073219255 -0.21327977 -0.42384055 -0.17992643 0.3391796 -0.007939767 -0.22884256 0.0805153 -0.14433628 -0.25091046 0.057481978 -0.1392535 -0.15508807 -0.29051742 -0.09845188 0.07363618 0.0029593906 -0.2103019 -0.2236687 0.27951658 -0.103789985 -0.39796355 -0.13555367 -0.09080154 -0.042114012 0.12518103 -0.07942434 -0.06664768 0.28653058 -0.28644323 -0.13573375 -0.42425448 -0.22273289 0.07747943 0.3713516 0.012220614 0.034967568 -0.045581143 0.4369622 -0.19277433 -0.14898019 0.37753218 -0.31111917 -0.119088344 -0.13343276 0.12077846 0.25334957 0.21176139 -0.15699579 0.13171266 -0.065043874 -0.4508448 0.06644211 0.04279328 0.20964059 -0.10816308 -0.06998274 0.48972696 -0.17321743 0.24437678 -0.02086698 -0.1869539 -0.12379924 0.049801648 0.00040259864 -0.04109938 -0.08848145 0.25601366 -0.093474574 -0.29247278 -0.16697747 0.054814875 -0.19382665 0.2553428 0.015644522 0.24266891 0.22477402 0.06266353 -0.08902195 -0.012709184 -0.008259325 0.18421684 0.44643965 -0.14447506 -0.10376936 0.027900903 -0.15225038 0.46672896 -0.10613648 0.2287265 -0.6179526 -0.29012436 0.34785587 0.5564996 -0.14661092 0.23675545 -0.018921588 0.28560248 -0.124085456
35	-0.27123752 -0.16566086 -0.21112253 -0.4597153 -0.11873205 0.5081194 0.042311057 -0.22495572 0.059536822 0.115584165 -0.09399491 0.2689002 -0.029853374 0.32805765 -0.027958024 -0.062943324 0.025110204 0.21871887 -0.29327783 -0.33203006 0.32077226 -0.19760168 -0.062433038 0.07975387 -0.10260043 0.25086936 -0.11628291 -0.17343754 0.053272955 0.39022788 0.035132214 -0.19446164 -0.38773194 -0.17618363 -0.047957122 0.041180085 -0.13032044 0.14441904 -0.46018648 0.45924687 -0.31445882 -0.2380796 -0.09305725 -0.12815881 0.1598769 -0.12406949 0.03006405 0.08845252 -0.0043488205 -0.14403209 0.39656398 -0.08725822 -0.51867855 0.47370362 0.045906723 0.26589122 -0.21465662 0.047535002 0.39972523 -0.1289869 0.37004736 0.12686072 -0.33270636 -0.18638353 -0.3006493 -0.07786889 -0.23071165 0.07417072 0.29601678 0.17298466 -0.43738127 0.093181275 0.09285164 -0.42680016 0.052491482 -0.043603525 0.16375062 0.30298728 -0.18610582 -0.19765389 -0.019756855 -0.06322918 0.10845621 0.2847882 0.14192562 0.105592996 0.0003023548 -0.26874688 0.19407456 0.035876546 0.14688267 -0.31836843 -0.4153781 0.19567169 0.092390016 -0.2738733 0.16488822 -0.058879755 0.28662506 -0.011696497
36	-0.049626693 -0.06405847 -0.13170023 -0.29661727 -0.060379792 0.3939097 -0.032523774 -0.19240937 0.100651175 -0.058041446 -0.1099477 0.033724375 -0.050716124 0.12155754 -0.13395058 -0.115331486 0.01711534 0.01887772 -0.1367077 -0.2940492 0.18071222 -0.05541031 -0.04877909 0.07287351 -0.04971401 0.06041073 0.1336575 -0.0668199 -0.011016175 0.3512132 -0.041769028 -0.07393376 -0.2766852 -0.114465326 0.00862543 0.13092129 -0.050783835 0.055770546 -0.2557808 0.3754891 -0.23884626 -0.06140465 0.105853654 -0.18308458 0.030811474 -0.07126992 -0.04864741 0.022758847 0.007953947 -0.115099646 0.24113448 -0.12830764 -0.26680878 0.106764674 0.15523632 0.06348802 -0.14484107 0.043577954 0.33368713 -0.10436866 0.12755382 -0.028172744 -0.19587666 -0.093126826 -0.07725143 0.0381624 -0.21581247 0.14889418 0.07415342 0.11429706 -0.2348892 -0.030572264 -0.028587602 -0.31241593 0.143875 -0.12218546 0.12438966 0.09066975 -0.14300957 -0.10729319 0.027871812 0.01633614 0.10245383 0.2541555 0.17208508 0.025655476 0.11641355 -0.26574102 0.20457134 0.0971856 0.15870124 -0.2595916 -0.2593011 0.18618438 0.25404787 -0.1364641 0.28031254 -0.17787805 0.19322732 -0.077933274
37	0.045060698 0.013270229 -0.45180628 -0.22084385 0.042204063 -0.09471814 0.025496265 -0.12834296 0.123037785 0.117341615 0.005182335 -0.085524686 0.40844464 -0.019963564 0.004781332 -0.07898435 -0.15214904 0.120051704 -0.27291927 0.20420925 0.23261292 -0.22741246 0.13561909 0.22682212 -0.0073584123 -0.30589 -0.07164425 -0.36619884 0.07538754 0.15499587 -0.048225924 0.041052125 -0.0014478154 -0.018233877 0.2344226 -0.06476123 -0.05223791 0.16456848 0.1162158 -0.047927033 -0.18463817 0.13122888 -0.20537813 -0.08747881 -0.026054662 -0.3180408 -0.11488473 0.0124813095 -0.25281128 -0.032728694 0.12996706 -0.08632648 -0.12666906 0.06980586 -0.16100904 0.16897444 -0.17491427 0.18394189 -0.25609526 0.17762075 -0.12274331 -0.19645604 -0.21467294 0.16972604 -0.068003915 0.075694904 0.15107577 0.14168979 -0.10268085 0.09942565 -0.15896936 -0.084019266 -0.28281102 -0.2102623 0.23234315 0.17605975 0.0500339 0.0031914301 -0.16518582 0.19689538 0.43390697 0.09261033 -0.16421312 0.38064316 0.4757043 0.005424697 -0.016856503 -0.29163322 -0.15890616 0.16400096 0.3159323 -0.16005585 -0.39737335 0.26200074 -0.09463023 -0.23318069 0.15952037 -0.04546458 -0.07672655 -0.046958186
38	-0.11204922 -0.3400441 -0.59777445 -0.5755594 0.33066377 0.67093915 0.18310684 -0.22427133 0.1341457 -0.0036073867 -0.15490216 0.50788605 -0.13521872 -0.058061518 -0.18214326 0.14618589 0.2950598 0.098818675 -0.18945089 -0.3886145 0.3961503 -0.4877591 -0.06076274 -0.028036367 -0.03201888 0.26802722 -0.0023490358 -0.16677669 -0.18613476 0.43855208 0.009833697 -0.25687203 -0.17428163 -0.05422938 0.27239794 0.2869647 -0.26256144 -0.2105292 -0.6101977 0.9402636 -0.2100011 -0.2720774 -0.2560879 -0.0882434 0.10090612 -0.19541141 0.22108597 -0.11447423 -0.10295239 -0.2481459 0.45312098 -0.13590981 -0.33910447 0.24849816 0.03563078 -0.018703364 -0.299441 0.14995505 0.34217012 -0.16846506 0.53808767 -0.1037457 -0.5827569 -0.30291587 -0.3679358 -0.061146814 0.18738432 0.10037186 -0.038409222 0.16649474 -0.30011168 0.2588607 0.071328945 -0.5004968 -0.08979217 -0.19701168 0.5046958 0.35155156 -0.5840859 -0.36583555 -0.033188976 0.02012419 0.32416934 0.28275186 0.028843058 0.008363135 0.0058153253 -0.6012164 0.23107883 0.10024707 0.5089773 -0.65776014 -0.63287634 0.5765624 0.35079446 -0.27560663 0.39969575 -0.21201788 0.09913902 0.081339866
39	-0.22443792 0.08445254 -0.6395519 -0.47112164 0.18990429 0.4738271 0.31649357 -0.2597068 0.13019657 0.12353661 -0.063531205 0.599222 -0.7026102 0.02187474 0.09675785 0.31783783 0.10664618 0.45035705 0.12932515 -0.1937561 0.69925946 -0.64758366 0.2904994 0.51472306 -0.46354586 0.13352726 -0.34528345 -0.4090603 -0.2800375 0.52256906 0.080550134 -0.55148745 0.05998765 -0.00013518007 -0.35623524 0.38968182 0.012842845 -0.15646966 -0.63138217 0.47587314 -0.10760088 -0.43856555 0.0043946975 -0.03744394 0.43278718 -0.06963891 0.05551879 0.09411183 -0.45080343 -0.08143442 1.2276728 0.024900272 -0.5040694 0.56633776 -0.17360117 -0.4571552 -0.86433417 0.37321892 0.14424199 -0.36561888 0.35803002 -0.25530964 -0.2280111 -0.112979576 -0.6824893 -0.23023498 0.055069223 0.03327605 -0.14372444 0.0884043 -0.7096957 0.4243933 0.14149007 -0.13613708 0.25793624 -0.51468915 0.069610044 0.24097113 -0.29251564 -0.18331221 0.20960654 -0.22882572 0.26053262 0.61752385 -0.2735422 0.034617927 0.0993644 -0.6346769 0.6065014 0.20082396 0.2996033 -0.9513134 -1.052143 1.0917201 0.22499967 -0.19496097 0.25080886 -0.4056841 -0.1563583 0.10362303
